gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	gene_type
ENSG00000132613.15	635.161689416388	-1.18335574476021	0.330677626686521	6.30957209143008e-05	0.000267906292021683	MTSS2	protein_coding
ENSG00000142609.18	44.9494734486758	-2.07371798307935	0.643281997141166	6.3576496618963e-05	0.000269679988420684	CFAP74	protein_coding
ENSG00000079156.17	216.38764156178	-1.81565610218629	0.552750000148596	6.39982513150823e-05	0.000271238448567234	OSBPL6	protein_coding
ENSG00000171408.14	201.003368864043	-1.32027745948699	0.377909032257466	6.56905675647319e-05	0.000277860243620676	PDE7B	protein_coding
ENSG00000184611.12	40.2173000776506	-1.80862814977597	0.554302839445463	6.98081115497422e-05	0.000293824048936454	KCNH7	protein_coding
ENSG00000139410.15	1588.84959680727	-1.44058348158342	0.422078967560477	7.0265171386509e-05	0.000295498599273348	SDSL	protein_coding
ENSG00000163815.6	149.58796742527	-1.68564956132912	0.510307092689251	7.04494378560292e-05	0.000296190328239691	CLEC3B	protein_coding
ENSG00000137441.8	13.260346906098	-1.68626432447798	0.511596352883762	7.22282639092106e-05	0.00030320074389927	FGFBP2	protein_coding
ENSG00000153721.19	1324.78462575872	-1.16260052409072	0.327103160866726	7.22933558950469e-05	0.000303388921592907	CNKSR3	protein_coding
ENSG00000184845.4	32.8462059103176	-2.53338675960507	0.809977636781009	7.33300839544476e-05	0.00030726598150686	DRD1	protein_coding
ENSG00000235961.6	300.834877142572	-1.88023143320321	0.583127450551154	7.42759228687558e-05	0.00031114213184935	PNMA6A	protein_coding
ENSG00000241935.9	1219.36829867156	-1.69087452178443	0.514775123571285	7.47876929846728e-05	0.000312979439698121	HOGA1	protein_coding
ENSG00000135917.16	906.966655005324	-2.00363367538541	0.629168579514598	7.67631291287229e-05	0.000320440314443238	SLC19A3	protein_coding
ENSG00000128016.7	12490.3560225955	-1.34494318476814	0.391149073247222	7.68179826095653e-05	0.000320624596219433	ZFP36	protein_coding
ENSG00000165810.17	191.98172139678	-1.74576812689226	0.536385234559791	7.75056332588492e-05	0.000323044428823737	BTNL9	protein_coding
ENSG00000162595.7	240.667059160006	-2.15448486399005	0.684084497618791	7.8603322630978e-05	0.00032725518486365	DIRAS3	protein_coding
ENSG00000129993.15	307.252645761781	-1.98307335394193	0.623580907382205	7.92501687829478e-05	0.000329627421012336	CBFA2T3	protein_coding
ENSG00000188626.6	11.8742524511143	-1.77714320174008	0.549082804574009	7.95824431137213e-05	0.000330825641281988	GOLGA8M	protein_coding
ENSG00000164161.10	226.117044301678	-2.5777519940976	0.831719114670841	7.9640366341705e-05	0.000331020473260643	HHIP	protein_coding
ENSG00000237700.2	9.03918408532951	-3.75744346104184	1.29989096780154	8.0996400898247e-05	0.00033605033006737	PRAMEF33	protein_coding
ENSG00000184005.11	77.2502093598673	-1.15128501077427	0.326157097513422	8.11820825063078e-05	0.000336661998403952	ST6GALNAC3	protein_coding
ENSG00000175866.15	1943.91822725872	-1.25526554070816	0.361625449595841	8.14961825584577e-05	0.000337796261676066	BAIAP2	protein_coding
ENSG00000132561.14	1475.32179217711	-1.41237881127153	0.417018026911877	8.15445487149818e-05	0.000337949954625979	MATN2	protein_coding
ENSG00000167772.12	4009.07986525334	-1.69568624596259	0.520428938519503	8.17094211647096e-05	0.000338586382221824	ANGPTL4	protein_coding
ENSG00000159761.15	102.300600789434	-1.141235267866	0.323504672927543	8.35776389541971e-05	0.000345467316842286	C16orf86	protein_coding
ENSG00000121104.8	476.419675712264	-1.20165810676396	0.344659221356131	8.59804040464472e-05	0.000354323044090665	FAM117A	protein_coding
ENSG00000258311.5	53.1443008768024	-1.26215391284252	0.365647357485296	8.63374069546075e-05	0.000355549577285354	AC009779.3	protein_coding
ENSG00000100626.17	162.520046238276	-1.59255457319108	0.485007205997645	8.67740447899406e-05	0.000357151233422019	GALNT16	protein_coding
ENSG00000285976.2	40.0056706458818	-1.5275864543507	0.461242463770986	8.71110617109413e-05	0.000358439813221206	AL135905.2	protein_coding
ENSG00000196932.12	60.0609313724191	-1.37385892656881	0.406258508569839	8.94192664792502e-05	0.000367281357501809	TMEM26	protein_coding
ENSG00000129988.6	11631.3688364874	-2.73599486855696	0.896996224929656	8.959253159581e-05	0.000367841652759267	LBP	protein_coding
ENSG00000247746.4	141.126011493156	-1.41303978036709	0.420457637380723	8.95883309708417e-05	0.000367841652759267	USP51	protein_coding
ENSG00000072163.20	1504.2097675303	-1.19877644601962	0.344893339018961	9.00243492734753e-05	0.000369361344244406	LIMS2	protein_coding
ENSG00000197768.10	19.033110983307	-1.43797665587102	0.429862548059318	9.04839216709181e-05	0.000371043558832142	STPG3	protein_coding
ENSG00000130164.14	6470.63991508671	-1.32262378628358	0.388508822002206	9.10226638918969e-05	0.000373153330593081	LDLR	protein_coding
ENSG00000162482.5	2871.19845777635	-2.48109029216845	0.809185109911119	9.12763235177336e-05	0.000373898250001809	AKR7A3	protein_coding
ENSG00000129450.8	100.559243647715	-1.28476605598397	0.375490498326313	9.21994297805974e-05	0.000377148569114813	SIGLEC9	protein_coding
ENSG00000205213.14	4181.99954290747	-1.22223078862132	0.353728879094664	9.25375001670187e-05	0.000378376398675548	LGR4	protein_coding
ENSG00000213171.3	33.2158510777975	-2.08324202655872	0.669655966404365	9.38072417858661e-05	0.000382940728124634	LINGO4	protein_coding
ENSG00000260314.3	1675.34934354711	-2.13429657183315	0.688337140325913	9.41324503734927e-05	0.000384058858364013	MRC1	protein_coding
ENSG00000184564.11	26.0602756514003	-2.33925965913174	0.762378181184074	9.51600045441001e-05	0.000387775723470875	SLITRK6	protein_coding
ENSG00000126368.6	1082.98451967389	-1.19019971706035	0.344122038998646	9.76677720988324e-05	0.000396860645943186	NR1D1	protein_coding
ENSG00000070018.9	2064.90814150845	-1.1687618897171	0.33708581850067	9.89290586960192e-05	0.000401604230549743	LRP6	protein_coding
ENSG00000118526.7	47.2022836130553	-1.40522693221363	0.421625239838809	0.00010056113966271	0.000407732187531555	TCF21	protein_coding
ENSG00000162687.19	240.538094241836	-1.66317029924797	0.517711429287139	0.00010060787245961	0.000407866439894139	KCNT2	protein_coding
ENSG00000148942.15	123.850214004186	-3.126688713531	1.05724239665802	0.000104095625658073	0.000420809412593451	SLC5A12	protein_coding
ENSG00000134802.18	1628.24859739345	-1.24154182706683	0.364044713139697	0.000104909893702989	0.00042335807913054	SLC43A3	protein_coding
ENSG00000155158.20	467.055925858934	-1.25329914677086	0.368222412183611	0.000104978222762903	0.000423576731463362	TTC39B	protein_coding
ENSG00000176919.13	5902.23384325733	-1.9622686405417	0.632665785821934	0.000106090893767089	0.000427605280935248	C8G	protein_coding
ENSG00000165995.22	152.156215102162	-1.35156813437015	0.405606987798585	0.000111741487119436	0.000448148351138849	CACNB2	protein_coding
ENSG00000134343.14	31.2717120916964	-1.75001170579992	0.555591414785382	0.000111784187448065	0.000448259531908049	ANO3	protein_coding
ENSG00000105707.14	14772.6750390376	-1.78398559584855	0.56861981210167	0.000112055034385545	0.000449165180000855	HPN	protein_coding
ENSG00000136867.11	9.52101521600238	-1.66591363156764	0.524028376689068	0.0001127844351582	0.00045178653403906	SLC31A2	protein_coding
ENSG00000135838.13	509.630044802422	-1.11499069965628	0.322287937999823	0.00011391763709443	0.000455828443848258	NPL	protein_coding
ENSG00000121933.19	75.7926895501757	-1.42838605868639	0.434924476974145	0.000114686938053338	0.000458609907335885	TMIGD3	protein_coding
ENSG00000178795.9	19.7125794202435	-2.0969703044294	0.689607792171583	0.000118196767709652	0.000471260428166459	GDPD4	protein_coding
ENSG00000165185.15	370.065701476236	-1.13082921280058	0.328835001191583	0.0001189597625092	0.000473860871200341	KIAA1958	protein_coding
ENSG00000144891.18	1511.48504463379	-2.25140908500747	0.747661521449187	0.000119692698007134	0.000476400167011511	AGTR1	protein_coding
ENSG00000118407.15	84.4608132751293	-1.11941815889651	0.32519434489308	0.000120321281165162	0.000478456855501788	FILIP1	protein_coding
ENSG00000165966.16	28.5521510211179	-1.9165848201651	0.624146848635851	0.000122881345323084	0.00048766549012712	PDZRN4	protein_coding
ENSG00000147655.12	10.3772738021831	-2.04782286083937	0.67403639920969	0.000123357595218899	0.000489296128446086	RSPO2	protein_coding
ENSG00000182156.10	247.983802261761	-2.74315107324361	0.932831474565856	0.000125712814460137	0.000497715034163675	ENPP7	protein_coding
ENSG00000102924.12	32.3051934943965	-2.06630468735928	0.682758640657764	0.000126703978627927	0.000501307773791759	CBLN1	protein_coding
ENSG00000106536.21	87.8016660142162	-2.69969609069218	0.919442222900714	0.000129238687025239	0.000510123122277448	POU6F2	protein_coding
ENSG00000144290.17	12.2275088638186	-2.19125805642199	0.73100985216814	0.000129229362167988	0.000510123122277448	SLC4A10	protein_coding
ENSG00000108556.10	82.6279721786572	-1.61962854633864	0.51292805668255	0.000130030112852569	0.000512976504498614	CHRNE	protein_coding
ENSG00000078487.17	237.690279325937	-1.21091247693416	0.359545801388958	0.000130473973537845	0.00051452419197204	ZCWPW1	protein_coding
ENSG00000171115.4	481.954238429466	-1.28867069891531	0.38791858243254	0.000131318170826115	0.000517648761064557	GIMAP8	protein_coding
ENSG00000177807.10	47.0384454957024	-1.64586710128308	0.524119494577923	0.000132908683225982	0.000523092100661881	KCNJ10	protein_coding
ENSG00000133742.14	9.79551317753999	-2.93844645361597	1.01608511457879	0.00013572100526329	0.000533109544877174	CA1	protein_coding
ENSG00000110628.16	2685.03550661115	-1.0810667051047	0.315087297839685	0.000135964935077537	0.000533927613249403	SLC22A18	protein_coding
ENSG00000087589.16	64.4150151460613	-1.2739829463046	0.38387738329215	0.000136875585549705	0.000537221871557849	CASS4	protein_coding
ENSG00000187950.8	2.60927579731479	-1.8250442814057	0.595789453373203	0.000138255932595912	0.000542071152248184	OVCH1	protein_coding
ENSG00000167311.14	10.2446719289973	-1.85001437989613	0.605646415755096	0.000138659263542749	0.000543296823902189	ART5	protein_coding
ENSG00000028137.19	2034.39134212145	-1.32803058796849	0.404520382812737	0.000139567484008951	0.000546212151833749	TNFRSF1B	protein_coding
ENSG00000173614.14	278.262500666827	-1.02165924384688	0.295923831837344	0.000142332397397877	0.00055645110005022	NMNAT1	protein_coding
ENSG00000081051.8	92.4495446733217	-2.51205488505709	0.86015894483216	0.000144602420002715	0.00056458863765045	AFP	protein_coding
ENSG00000182985.18	2174.05611881478	-1.13530764359969	0.335914393129576	0.000146319308494079	0.000570622434779658	CADM1	protein_coding
ENSG00000180113.16	51.3847631581862	-1.40335112048447	0.434810784084955	0.000146884011476261	0.00057275009189135	TDRD6	protein_coding
ENSG00000172322.14	49.2691308799916	-1.61558139477797	0.517316403733426	0.000147524843642804	0.000574874595678877	CLEC12A	protein_coding
ENSG00000168477.19	666.359392825223	-1.32696526773499	0.406217897110196	0.000148207690786853	0.000577385230969391	TNXB	protein_coding
ENSG00000183508.5	496.211647355685	-1.80443921100851	0.591780915506113	0.00014842813238847	0.000578168800326261	TENT5C	protein_coding
ENSG00000198010.13	18.3642118446613	-1.84900478335576	0.609883152601978	0.000150076040450465	0.000583980101261634	DLGAP2	protein_coding
ENSG00000165923.16	126.706879968316	-1.08662255364223	0.319781641414909	0.00015165016762176	0.000589722203779006	AGBL2	protein_coding
ENSG00000185304.15	17.3054924758322	-2.04922541876659	0.688667382740533	0.000152151422628873	0.000591517793790747	RGPD2	protein_coding
ENSG00000263761.3	391.176745920694	-3.5334053085411	1.31222151872072	0.000156908577037935	0.000607881164736303	GDF2	protein_coding
ENSG00000242110.8	188.987432222705	-1.48163929976702	0.467925661393251	0.00015779164616277	0.000610907067630182	AMACR	protein_coding
ENSG00000164898.13	21.3249023145654	-1.15037077582242	0.34347936162982	0.000158359757674442	0.000612789638672242	FMC1	protein_coding
ENSG00000151729.11	1795.72726992904	-1.10331238219249	0.326776776443674	0.000158429210628108	0.000612979177392098	SLC25A4	protein_coding
ENSG00000258429.2	25.7976404747783	-1.17593428705187	0.352726852197403	0.000158639559821213	0.000613573709349924	PDF	protein_coding
ENSG00000163823.4	222.277363579412	-1.39500399312441	0.43459831075926	0.000158716819678997	0.000613774729645899	CCR1	protein_coding
ENSG00000145832.14	7.79089907976729	-2.2107792304412	0.754330219434111	0.000159457738698201	0.000616162481589914	SLC25A48	protein_coding
ENSG00000147642.17	2091.93405670416	-1.62166903625575	0.52377101409874	0.000160370859789013	0.000619530983700481	SYBU	protein_coding
ENSG00000146839.19	2.40733694405348	-2.35791664744324	0.812461264545534	0.000162859059098414	0.000628089748400799	ZAN	protein_coding
ENSG00000171777.16	55.4226216063277	-1.15537297526709	0.346637553844639	0.000166042134408397	0.000639295310607	RASGRP4	protein_coding
ENSG00000176402.6	29.2788244725563	-1.5576589622446	0.500464670277363	0.000167395097917797	0.000643868356893464	GJC3	protein_coding
ENSG00000174326.14	215.772365977963	-1.68576654651643	0.552078026182417	0.000169439447631441	0.000651203360342477	SLC16A11	protein_coding
ENSG00000175175.6	29.3645490237639	-1.53332776498265	0.491399038800153	0.000169482686316381	0.000651285944092839	PPM1E	protein_coding
ENSG00000170608.3	1592.64394779758	-1.80270737018949	0.599375364737488	0.000171255566835978	0.000657592387505729	FOXA3	protein_coding
ENSG00000064393.16	2357.11455337392	-1.15263974531532	0.346648568094189	0.000171845982825556	0.000659521182228355	HIPK2	protein_coding
ENSG00000274276.4	91.5795737144446	-2.65666645609276	0.933987412597956	0.000173570746128571	0.000665287871393727	CBSL	protein_coding
ENSG00000185187.13	3470.85133372314	-1.00228476897944	0.294326970192694	0.000176258844975189	0.000674124229798453	SIGIRR	protein_coding
ENSG00000100678.19	4.49011363901127	-1.83022999386714	0.612427644382102	0.000177229602043165	0.000677490868629962	SLC8A3	protein_coding
ENSG00000102181.21	2208.39882929578	-1.00053329701381	0.293961294827409	0.000178023406372179	0.000680351609062179	CD99L2	protein_coding
ENSG00000170412.18	6312.68656801939	-1.1606367099612	0.350605292739772	0.000178125460733667	0.000680654756348672	GPRC5C	protein_coding
ENSG00000135604.10	180.742577421543	-1.26254844516636	0.388702793856625	0.000179984652857597	0.000686882546586163	STX11	protein_coding
ENSG00000162772.17	2254.94604048029	-1.51786183466653	0.488793273052879	0.000183088424655884	0.000698015877192659	ATF3	protein_coding
ENSG00000114487.10	2.82313082940069	-2.33962146776996	0.816421468618034	0.000184487534204978	0.00070290243500441	MORC1	protein_coding
ENSG00000285269.2	12.0832697932005	-1.86350394124486	0.62928266145193	0.000187495979257918	0.000712913283418391	AL160269.1	protein_coding
ENSG00000198743.7	800.703195660927	-1.15650589217627	0.350870735604142	0.000189038799684829	0.000718505810987919	SLC5A3	protein_coding
ENSG00000011465.18	9322.65393203697	-1.38540714441301	0.438287625515589	0.000191557217249991	0.000727247084584314	DCN	protein_coding
ENSG00000105219.10	39.0997667676196	-1.72713683208252	0.575504550583126	0.000191679509504678	0.000727526879591655	CCNP	protein_coding
ENSG00000203972.10	6.1537212812702	-3.52617774960336	1.36167954798443	0.000197497069358544	0.000747239669927075	GLYATL3	protein_coding
ENSG00000146151.14	16.6580042565725	-2.11289277085828	0.733697191925373	0.000199770861539174	0.000755270064023673	HMGCLL1	protein_coding
ENSG00000125780.12	2.76461993682245	-2.49644278622623	0.886729041596379	0.000201829075703369	0.000761993193012983	TGM3	protein_coding
ENSG00000167799.10	526.233082257423	-1.14016349078173	0.346879214978903	0.00020209174806024	0.000762792539035393	NUDT8	protein_coding
ENSG00000128602.11	1256.53331606534	-1.32939198138526	0.418771668382613	0.000203595865468816	0.000767792317346697	SMO	protein_coding
ENSG00000036672.16	464.152130184517	-1.70125733863757	0.569350784078053	0.000207061524797648	0.000779683505660962	USP2	protein_coding
ENSG00000146477.6	989.57072153714	-2.06676798442376	0.719010503297489	0.000209824664879285	0.000788798485936025	SLC22A3	protein_coding
ENSG00000206177.7	1.9106446934478	-3.2965820954519	1.2443590106639	0.00021187131529077	0.000795493767241572	HBM	protein_coding
ENSG00000113916.18	1402.77458375503	-1.02600728547698	0.307271702721792	0.000213211723302208	0.00079992464989826	BCL6	protein_coding
ENSG00000110921.14	1861.51318243421	-1.31633673371464	0.415722407678337	0.000214821303747679	0.000805559711724077	MVK	protein_coding
ENSG00000134020.8	11.5403773253081	-2.18729832334035	0.772042361252033	0.000221677059494613	0.000828777149762418	PEBP4	protein_coding
ENSG00000130528.12	56.7606901532025	-1.25055810490215	0.391411474045386	0.000221995328229303	0.000829759844360256	HRC	protein_coding
ENSG00000161544.10	544.534520444696	-1.00590417386141	0.301295044506957	0.000222784240710381	0.000832396870425622	CYGB	protein_coding
ENSG00000170748.7	1.95777908408517	-2.41197859236254	0.865221546998725	0.000227905338888063	0.000850257857254583	RBMXL2	protein_coding
ENSG00000156011.17	1550.33312588477	-1.29382675784764	0.409726457609696	0.000231369970703736	0.000862324002088867	PSD3	protein_coding
ENSG00000180185.11	3085.50164219748	-1.00725196530129	0.302886395228625	0.000232832699791471	0.000866696858510196	FAHD1	protein_coding
ENSG00000111077.18	4295.2764410486	-1.02453419689687	0.309603455163515	0.000238028541787575	0.000883511668122642	TNS2	protein_coding
ENSG00000112936.19	7336.3182659008	-1.99942352139226	0.702799533918696	0.000243126547997257	0.00089975753635915	C7	protein_coding
ENSG00000173918.15	2531.05924549216	-1.14522231350778	0.354687841069206	0.000245314871290434	0.000907071275753208	C1QTNF1	protein_coding
ENSG00000132530.17	216.429068643385	-1.38773217795988	0.450241260836021	0.000249627066782735	0.000921763874790411	XAF1	protein_coding
ENSG00000176771.17	218.689728805484	-1.34980972155636	0.435721693191627	0.000254391999332135	0.000936817074898796	NCKAP5	protein_coding
ENSG00000137474.22	1300.03660447731	-1.3259930262227	0.426365257916849	0.000255671045164387	0.000940601806776908	MYO7A	protein_coding
ENSG00000130173.13	1420.96386789421	-2.7350584271776	1.01353207998707	0.000257762422072257	0.000946899791940814	ANGPTL8	protein_coding
ENSG00000139144.11	525.445618637547	-2.67434890361344	0.990022137140593	0.000262863775810164	0.000963553945071227	PIK3C2G	protein_coding
ENSG00000150045.12	27.7768663430428	-1.83229846513645	0.638791687950649	0.00026332942542798	0.000964864535681595	KLRF1	protein_coding
ENSG00000135144.7	1085.63105335882	-1.61748752529462	0.548546213209297	0.000265280235365589	0.000971418134713445	DTX1	protein_coding
ENSG00000198796.7	403.598304625507	-1.83932416709099	0.644092039337984	0.000272417502090681	0.000993181208462348	ALPK2	protein_coding
ENSG00000275993.3	628.517489141155	-1.28635263818243	0.413199565151313	0.000273528430558115	0.000996624701411734	SIK1B	protein_coding
ENSG00000111254.8	34.2657680191605	-1.3275848593221	0.429849703554296	0.000274148609640712	0.000998641340446696	AKAP3	protein_coding
ENSG00000205710.4	33.35424295116	-1.13704022105616	0.355380362199502	0.000276327425319257	0.0010062108836598	C17orf107	protein_coding
ENSG00000206172.8	5.57766918049958	-2.4358242282942	0.895241094251523	0.000276393481047597	0.00100632903733077	HBA1	protein_coding
ENSG00000168309.18	304.238601922168	-1.63566995817094	0.559466111611815	0.000280653356566267	0.00102022622989726	FAM107A	protein_coding
ENSG00000064300.9	1616.26865318039	-1.84648088027633	0.650240928453336	0.000284801363945683	0.0010335483263393	NGFR	protein_coding
ENSG00000157654.19	3422.90088195725	-1.0795222664517	0.334736590827493	0.000285325575447692	0.00103494896494612	PALM2AKAP2	protein_coding
ENSG00000164512.18	48.9120158839186	-1.54028687105961	0.520212535872369	0.000286914304103443	0.00103982994526379	ANKRD55	protein_coding
ENSG00000250479.9	3063.77453060034	-1.19283969364312	0.37837334598301	0.000289232359307021	0.00104747031140906	CHCHD10	protein_coding
ENSG00000282301.3	12.3650476844842	-2.68375979898857	1.00861876261189	0.000293836889435546	0.00106286035037069	CYP3A7-CYP3A51P	protein_coding
ENSG00000133794.20	481.597488404014	-1.08145634877996	0.336571731367545	0.000296120642512145	0.00107011608369767	ARNTL	protein_coding
ENSG00000164893.9	2.02092498445126	-2.22481297944179	0.81611540903883	0.000303706873705293	0.00109512222053921	SLC7A13	protein_coding
ENSG00000176595.4	769.455292944166	-1.24088911821637	0.399354182684757	0.000305817139125585	0.00110233328480046	KBTBD11	protein_coding
ENSG00000137960.6	869.738402500779	-1.69571520645244	0.590591938013088	0.000306869560177698	0.00110559442189879	GIPC2	protein_coding
ENSG00000152580.8	42.8750725782631	-1.68299543623446	0.586297972986116	0.000312751512172104	0.00112543186263302	IGSF10	protein_coding
ENSG00000166126.11	2277.95913003191	-2.12902397692794	0.780944684454055	0.000322472883227921	0.00115679951389645	AMN	protein_coding
ENSG00000127472.11	146.497361219143	-1.16533697495954	0.371813534598854	0.000325989102177191	0.00116787409505762	PLA2G5	protein_coding
ENSG00000165643.11	1.59558586773522	-2.52356406489817	0.952545545424828	0.000327772574509031	0.00117356142514934	SOHLH1	protein_coding
ENSG00000176907.5	5214.21568629737	-1.51175356942422	0.515343273096885	0.000328928629754993	0.00117755977531728	TCIM	protein_coding
ENSG00000174749.6	376.23042189381	-1.16276625853085	0.371710051403745	0.000334542870560339	0.00119565733745383	FAM241A	protein_coding
ENSG00000176988.9	1.29155912184674	-2.09935528540804	0.773181325537865	0.000340637049108897	0.00121524036372005	FMR1NB	protein_coding
ENSG00000124145.6	26018.7755127056	-1.04619050617449	0.327687144822172	0.00034237060019886	0.00122057422094945	SDC4	protein_coding
ENSG00000144712.12	124.321890150341	-1.27504267159892	0.417664981807959	0.000342850598024474	0.00122199445978417	CAND2	protein_coding
ENSG00000181631.7	118.255142006678	-1.47877525722281	0.50373890639595	0.000345283010017868	0.00122993209242981	P2RY13	protein_coding
ENSG00000148357.16	115.869027782213	-1.65830800696847	0.582348537302571	0.000348331777368939	0.00123961236151154	HMCN2	protein_coding
ENSG00000147592.9	806.749726085188	-1.10357039877631	0.350164595461617	0.000349524403043992	0.00124341323516054	LACTB2	protein_coding
ENSG00000149557.14	312.462449949844	-1.08577875754385	0.343339240154817	0.000349611191207178	0.00124357423358476	FEZ1	protein_coding
ENSG00000173581.8	593.250902984861	-1.15484560282239	0.370187685324514	0.000350094687141468	0.00124514612389559	CCDC106	protein_coding
ENSG00000125740.14	3660.08200005385	-2.14766759383696	0.797766183403597	0.000354073084494093	0.00125780168098311	FOSB	protein_coding
ENSG00000013293.6	10.6646318661872	-2.62024995891632	1.00652629844543	0.000356676295239688	0.001266298115765	SLC7A14	protein_coding
ENSG00000162843.17	4.81136496813924	-1.67502286118194	0.59171438395996	0.000359491749954859	0.00127493325463678	WDR64	protein_coding
ENSG00000185437.13	4.06458092597278	-1.34550231609804	0.449252801396251	0.00036187340009464	0.00128216485848229	SH3BGR	protein_coding
ENSG00000180929.6	7.96348033431502	-1.66411795311622	0.589776908898999	0.000375765564398479	0.0013273030901007	GPR62	protein_coding
ENSG00000161055.4	30.3379448207996	-1.57140652659781	0.549112710092183	0.000377694498332871	0.00133254464045966	SCGB3A1	protein_coding
ENSG00000164292.13	1824.12125009498	-1.28439173165878	0.426429336340484	0.000385414583245873	0.00135722319959205	RHOBTB3	protein_coding
ENSG00000151468.11	999.291841607223	-1.01272300213878	0.320276928543622	0.000408103900881919	0.0014307288495618	CCDC3	protein_coding
ENSG00000158445.10	242.463745168438	-1.87100188279602	0.68861211846605	0.000410788528605566	0.00143879294795139	KCNB1	protein_coding
ENSG00000188488.14	18066.9527423526	-1.80019529053585	0.657019541532405	0.000411949098535612	0.00144268910613472	SERPINA5	protein_coding
ENSG00000140526.18	12700.7752522657	-1.13478577245492	0.368330962520017	0.000415977672387075	0.00145577599863092	ABHD2	protein_coding
ENSG00000099957.16	17.3920141192961	-1.41904640231058	0.488828243542635	0.0004263265699062	0.00148834050165575	P2RX6	protein_coding
ENSG00000154330.13	193.247777937765	-1.40253655627094	0.481755670015286	0.0004275535444877	0.00149192818815933	PGM5	protein_coding
ENSG00000163710.9	411.519132677037	-1.96689742712486	0.736433559681022	0.000433920583485783	0.00151115189943182	PCOLCE2	protein_coding
ENSG00000155719.18	14.5300131133373	-1.19490246016424	0.394382579825228	0.000435406527745193	0.00151597414654353	OTOA	protein_coding
ENSG00000273291.5	5.1259664861673	-2.09158925095089	0.794349718868018	0.000441337759866553	0.00153412275549072	AC092042.3	protein_coding
ENSG00000174567.8	2307.09727613108	-1.41154396214432	0.487555169615932	0.000443153008286953	0.00153954409178979	GOLT1A	protein_coding
ENSG00000115884.11	29255.8486578564	-1.12281282944498	0.365994065704118	0.000445538861156919	0.00154693531071679	SDC1	protein_coding
ENSG00000103067.14	2676.77675227991	-1.06287129446688	0.343988413854064	0.000469258010603769	0.0016198976955855	ESRP2	protein_coding
ENSG00000182568.17	864.257050969172	-1.31815977265314	0.449946806810141	0.000472282235176028	0.00162883517252659	SATB1	protein_coding
ENSG00000153086.14	2038.46240878638	-1.91233961214469	0.71922922717843	0.000473097281696523	0.00163108254528946	ACMSD	protein_coding
ENSG00000148426.13	1267.0683101484	-1.15848289712764	0.383103148751067	0.000478599835486913	0.0016481558221949	PROSER2	protein_coding
ENSG00000085465.13	379.64788946347	-1.22715918000085	0.411933023241278	0.000481760123259777	0.00165713306958845	OVGP1	protein_coding
ENSG00000105516.11	567.268916971773	-1.00623651616577	0.322812607339155	0.000482083726855179	0.00165805571252293	DBP	protein_coding
ENSG00000185689.16	8.25836811010424	-1.12894399675767	0.371712653591138	0.000487186020082802	0.0016744502983631	C6orf201	protein_coding
ENSG00000163958.14	29.6818520286664	-2.06937042335734	0.794133284971543	0.000487498274496421	0.00167533121005926	ZDHHC19	protein_coding
ENSG00000162897.16	200.345679091946	-2.56491064965271	1.02641714233295	0.000491309330190417	0.00168668599792383	FCAMR	protein_coding
ENSG00000197646.8	56.3239148900958	-1.25821888068715	0.426517018618478	0.000497436411270749	0.00170693771059822	PDCD1LG2	protein_coding
ENSG00000186792.17	130.541013229203	-1.03818257063568	0.336871840703283	0.000507685187064134	0.00173871869567212	HYAL3	protein_coding
ENSG00000171596.7	37.5340376016922	-1.16743155559413	0.38985732966704	0.000517587055026291	0.00177080772265222	NMUR1	protein_coding
ENSG00000140564.12	18172.3684800558	-1.16261134790416	0.387960780518007	0.000518993350451555	0.0017744025910677	FURIN	protein_coding
ENSG00000188833.10	652.27863715619	-1.34215953716878	0.465426153411342	0.000522798733206928	0.00178659694914575	ENTPD8	protein_coding
ENSG00000162543.6	215.849529211442	-1.70610933637916	0.63341561590641	0.00053299496856088	0.00181783581989782	UBXN10	protein_coding
ENSG00000158457.6	1751.54517670607	-1.19552031613058	0.403430056904763	0.000540735941246807	0.00184156745257015	TSPAN33	protein_coding
ENSG00000189134.4	20.4205985504592	-1.84473181991129	0.699494405280196	0.000540790923102205	0.00184156745257015	NKAPL	protein_coding
ENSG00000065154.12	2054.95412847193	-1.40390007947798	0.495420972781977	0.000546719476885457	0.0018592187730132	OAT	protein_coding
ENSG00000146904.9	1051.61497714556	-1.03765737977507	0.339228704919667	0.000548765285033646	0.00186490511063017	EPHA1	protein_coding
ENSG00000170482.17	892.025553683082	-1.64574583957549	0.608054624622584	0.000554243902893019	0.00188138818550342	SLC23A1	protein_coding
ENSG00000175820.4	8.70621685167287	-1.42662014812357	0.506838897380528	0.000557517009800953	0.00189099816770162	CCDC168	protein_coding
ENSG00000152779.14	55.2404795191406	-1.61587301363242	0.596932035345957	0.000577228948136496	0.00195210824418919	SLC16A12	protein_coding
ENSG00000134107.5	7853.45152990708	-1.13673145270084	0.381491737841126	0.000578967571087101	0.0019573248256815	BHLHE40	protein_coding
ENSG00000172403.11	627.086150939253	-1.19495649410359	0.406180894101015	0.000580351900790714	0.0019613405152795	SYNPO2	protein_coding
ENSG00000133135.14	4007.9456710134	-1.33737874307889	0.468677672622384	0.000580875008091716	0.00196244390920572	RNF128	protein_coding
ENSG00000115598.10	108.04332897819	-1.33036344443721	0.465621785586345	0.000581882769667595	0.00196519777772186	IL1RL2	protein_coding
